City|State short|State full|County|City alias|Latitude|Longitude
Macclenny|FL|Florida|BAKER|Macclenny|30.2821807|-82.12205689999999
Lehigh Acres|FL|Florida|LEE|Leehigh Acres|26.6253497|-81.6248026
Apollo Beach|FL|Florida|HILLSBOROUGH|Ruskin|27.7730836|-82.40759349999999
Summerville|SC|South Carolina|DORCHESTER|Summ|33.0185039|-80.17564809999999
Pompano Beach|FL|Florida|BROWARD|Lauderdale By The Sea|26.192028|-80.0964326
Dalzell|SC|South Carolina|SUMTER|Gaillard Crossroads|34.0168212|-80.4300818
Bishopville|SC|South Carolina|LEE|Ashland|34.2182107|-80.2484056
Homeland|FL|Florida|POLK|Homeland|27.8179529|-81.82608859999999
Columbia|SC|South Carolina|RICHLAND|Univ Of Sc Students Mail|33.996112|-81.0274276
Columbia|SC|South Carolina|RICHLAND|Bayview|34.0475434|-80.98566459999999
Miami|FL|Florida|MIAMI-DADE|C Gables|25.7491968|-80.2635411
Bonifay|FL|Florida|HOLMES|Esto|30.97845539999999|-85.6458493
Fort Lauderdale|FL|Florida|BROWARD|Laud Lakes|26.2018217|-80.1546767
Richland|SC|South Carolina|OCONEE|Richland|34.0412165|-80.9428911
Saint Petersburg|FL|Florida|PINELLAS|North Redington Beach|27.8161361|-82.8206587
Jacksonville|FL|Florida|DUVAL|Mayport|30.3923949|-81.42995859999999
Howey In The Hills|FL|Florida|LAKE|Howey In The Hills|28.7139939|-81.7745339
Cottondale|FL|Florida|JACKSON|Cottondale|30.7971363|-85.37659649999999
Murrells Inlet|SC|South Carolina|HORRY|Garden City|33.5929472|-79.0086464
Hallandale|FL|Florida|BROWARD|Hallandale|25.9812024|-80.14837899999999
Mayo|FL|Florida|LAFAYETTE|Mayo|30.053001|-83.1748578
Myakka City|FL|Florida|MANATEE|Myakka City|27.3500393|-82.16256109999999
Miami|FL|Florida|MIAMI-DADE|South Miami|25.7050697|-80.2907618
Englewood|FL|Florida|SARASOTA|Inglewood|26.9620053|-82.3525952
Belton|SC|South Carolina|ANDERSON|Belton|34.5228881|-82.49429479999999
Century|FL|Florida|ESCAMBIA|Century|30.9732384|-87.2638628
Edisto Island|SC|South Carolina|COLLETON|Edisto Island|32.5503474|-80.2971369
Reddick|FL|Florida|MARION|Reddick|29.3666393|-82.1973184
Wagener|SC|South Carolina|AIKEN|New Holland|33.6643428|-81.5231577
Lake Worth|FL|Florida|PALM BEACH|Green Acres|26.6167555|-80.0684479
Lowell|FL|Florida|MARION|Lowell|29.3305289|-82.1914845
Grant|FL|Florida|BREVARD|Grant Vlkria|27.939804|-80.571043
Naples|FL|Florida|COLLIER|Vanderbilt|26.255061|-81.82323579999999
Malabar|FL|Florida|BREVARD|Grant Valkaria|28.0036298|-80.5656089
Islamorada|FL|Florida|MONROE|Windley Key|24.9545878|-80.59244489999999
Sardinia|SC|South Carolina|CLARENDON|Sardinia|33.8341357|-80.08274399999999
North Fort Myers|FL|Florida|LEE|No Fort Myers|26.6672935|-81.8800861
Port Charlotte|FL|Florida|CHARLOTTE|Pt Charlotte|26.9761707|-82.09064479999999
Palm Beach|FL|Florida|PALM BEACH|S Palm Bch|26.7078973|-80.13277819999999
Vance|SC|South Carolina|ORANGEBURG|Vance|33.4337744|-80.4228665
Saint Petersburg|FL|Florida|PINELLAS|St Pete Bch|27.7428134|-82.7504542
Leesville|SC|South Carolina|LEXINGTON|Batesburg-Leesville|33.9101425|-81.5373261
Johns Island|SC|South Carolina|CHARLESTON|Johns Island|32.7177248|-80.0646682
Mayo|SC|South Carolina|SPARTANBURG|Mayo|35.0840114|-81.85982589999999
Bristol|FL|Florida|LIBERTY|Bristol|30.43214069999999|-84.9757496
Gainesville|FL|Florida|ALACHUA|Gainesville|29.6516344|-82.32482619999999
Barnwell|SC|South Carolina|BARNWELL|Kline|33.1259873|-81.34260689999999
Mayesville|SC|South Carolina|SUMTER|Mayesville|33.9876575|-80.20813190000001
Daytona Beach|FL|Florida|VOLUSIA|South Daytona|29.1658158|-81.0044995
Fort Lauderdale|FL|Florida|BROWARD|P E Chevron Cs|26.1224386|-80.13731740000001
Johns Island|SC|South Carolina|CHARLESTON|Seabrook Island|32.5771277|-80.17065199999999
Largo|FL|Florida|PINELLAS|Belleair Bluffs|27.9214103|-82.8170475
Tallahassee|FL|Florida|LEON|Florida A & M|30.4214679|-84.28753999999999
Bradley|SC|South Carolina|GREENWOOD|Bradley|34.0492887|-82.24456909999999
Greenacres|FL|Florida|PALM BEACH|Green Acres|26.6276276|-80.1353896
Kathleen|FL|Florida|POLK|Kathleen|28.1208502|-82.023138
Valparaiso|FL|Florida|OKALOOSA|Valparaiso|30.5107172|-86.5022508
Hawthorne|FL|Florida|ALACHUA|Cross Creek|29.5919136|-82.08731809999999
Cypress|FL|Florida|JACKSON|Cypress|30.71324839999999|-85.0738138
Little Rock|SC|South Carolina|DILLON|Little Rock|34.4765512|-79.4031024
Cape Canaveral|FL|Florida|BREVARD|Cpe Canaveral|28.4006564|-80.6007164
Summerland Key|FL|Florida|MONROE|Mid Torch Key|24.6613356|-81.4448502
Pawleys Island|SC|South Carolina|GEORGETOWN|Pawleys Is|33.4332236|-79.12143130000001
Brooksville|FL|Florida|HERNANDO|Rolling Acres|28.5203745|-82.3002873
Tampa|FL|Florida|HILLSBOROUGH|Northdale|28.1043241|-82.5212896
Little Mountain|SC|South Carolina|NEWBERRY|Little Mtn|34.1962557|-81.41232289999999
Big Pine Key|FL|Florida|MONROE|Summerland Key|24.6698652|-81.35396899999999
Jacksonville Beach|FL|Florida|DUVAL|Jax Beach|30.2841224|-81.3961338
Holly Hill|SC|South Carolina|ORANGEBURG|Holly Hill|33.3226624|-80.41370370000001
Waldo|FL|Florida|ALACHUA|Waldo|29.7896882|-82.1673248
Ponte Vedra Beach|FL|Florida|SAINT JOHNS|Pnte Vdra Bch|30.20678999999999|-81.381815
Key West|FL|Florida|MONROE|Stock Island|24.5734511|-81.7408872
Columbia|SC|South Carolina|RICHLAND|Fort Jackson|33.9699929|-80.9534723
Fort Lawn|SC|South Carolina|CHESTER|Ft Lawn|34.70208890000001|-80.89479779999999
Newberry|FL|Florida|ALACHUA|Tioga|29.6530606|-82.48101150000001
Pomaria|SC|South Carolina|NEWBERRY|Pomaria|34.2684778|-81.4198227
Monetta|SC|South Carolina|AIKEN|Watsonia|33.8701135|-81.5944008
Kissimmee|FL|Florida|OSCEOLA|Celebration|28.3252878|-81.5331286
Inglis|FL|Florida|LEVY|Inglis|29.0302514|-82.6687161
Jacksonville|FL|Florida|DUVAL|Mayport Navy|30.3881464|-81.40827039999999
Fort Mill|SC|South Carolina|LANCASTER|Ft Mill|35.0073697|-80.94507589999999
Buffalo|SC|South Carolina|UNION|Buffalo|34.7256894|-81.68343349999999
Orlando|FL|Florida|ORANGE|Pine Hills|28.5577794|-81.4534046
Clearwater|FL|Florida|PINELLAS|Readers Digest|27.9658533|-82.8001026
Palm Beach Gardens|FL|Florida|PALM BEACH|West Palm Beach|26.8233946|-80.13865469999999
Indian Lake Estates|FL|Florida|POLK|Indian Lk Est|27.811845|-81.354787
Clinton|SC|South Carolina|LAURENS|Clinton|34.4726276|-81.88065619999999
Lighthouse Point|FL|Florida|BROWARD|Lighthouse Pt|26.275636|-80.08726539999999
Sumter|SC|South Carolina|SUMTER|Stateburg|33.9576546|-80.53480689999999
Tavernier|FL|Florida|MONROE|Plantation Key|25.0115186|-80.51506080000001
Palm Coast|FL|Florida|FLAGLER|Palm Coast|29.5844524|-81.20786989999999
Raiford|FL|Florida|UNION|Florida Dept Of Corrections|30.078906|-82.191655
Killarney|FL|Florida|ORANGE|Oakland|28.5472234|-81.6503524
Port Saint Lucie|FL|Florida|SAINT LUCIE|Fort Pierce|27.4467056|-80.3256056
Winter Haven|FL|Florida|POLK|Wahneta|27.9528015|-81.72702389999999
Cantonment|FL|Florida|ESCAMBIA|Cantonment|30.6053644|-87.34464919999999
Calhoun Falls|SC|South Carolina|ABBEVILLE|Calhoun Falls|34.0923375|-82.5956875
Rock Hill|SC|South Carolina|YORK|Rock Hill|34.9248667|-81.02507840000001
Bowman|SC|South Carolina|ORANGEBURG|Bowman|33.34876990000001|-80.6828713
Manning|SC|South Carolina|CLARENDON|Foreston|33.6018651|-80.1040568
Edisto Island|SC|South Carolina|COLLETON|Edisto Beach|32.4793551|-80.33482289999999
Fort Myers|FL|Florida|LEE|San Carlos Park|26.4673016|-81.8014742
Fort Lauderdale|FL|Florida|BROWARD|Bonaventure|26.1246414|-80.3760478
Jenkinsville|SC|South Carolina|FAIRFIELD|Jenkinsville|34.2678691|-81.2879803
New Smyrna Beach|FL|Florida|VOLUSIA|New Smyrna Beach|29.0258191|-80.9269984
Panama City|FL|Florida|BAY|Callaway|30.1453538|-85.5743227
Trenton|SC|South Carolina|EDGEFIELD|Trenton|33.7440246|-81.84066609999999
Tampa|FL|Florida|HILLSBOROUGH|Clair Mel City|27.9311339|-82.3687039
Mc Clellanville|SC|South Carolina|CHARLESTON|Mcclellanvle|33.087972|-79.46731199999999
West Columbia|SC|South Carolina|LEXINGTON|Kathwood|34.0045539|-80.9688192
Gulf Hammock|FL|Florida|LEVY|Gulf Hammock|29.2526738|-82.72337259999999
Intercession City|FL|Florida|OSCEOLA|Intrcsion Cty|28.2625124|-81.50785049999999
Port Saint Joe|FL|Florida|GULF|Mexico Beach|29.9479833|-85.4179766
Ware Shoals|SC|South Carolina|GREENWOOD|Ware Shoals|34.3984511|-82.2467853
Kershaw|SC|South Carolina|LANCASTER|White Bluff|34.661571|-80.55721500000001
Mc Connells|SC|South Carolina|YORK|Mc Connells|34.8687483|-81.2275817
Saint Leo|FL|Florida|PASCO|Saint Leo|28.3372251|-82.2584191
Lynchburg|SC|South Carolina|LEE|Shiloh|33.9401594|-80.0409061
Charleston|SC|South Carolina|CHARLESTON|The College Of Charleston|32.7836117|-79.9371762
Lexington|SC|South Carolina|LEXINGTON|Edmund|33.8820994|-81.1724462
Sumter|SC|South Carolina|SUMTER|Oswego|34.0073786|-80.2875782
Key Colony Beach|FL|Florida|MONROE|Key Colony Beach|24.7209744|-81.0186827
Prosperity|SC|South Carolina|NEWBERRY|Prosperity|34.2093079|-81.5331602
Orlando|FL|Florida|ORANGE|Ge Capital|28.537234|-81.37911489999999
Pelion|SC|South Carolina|LEXINGTON|Thor|33.7104463|-81.2446915
Zellwood|FL|Florida|ORANGE|Zellwood|28.7311059|-81.60118489999999
Clover|SC|South Carolina|YORK|Clover|35.1112478|-81.2264646
San Antonio|FL|Florida|PASCO|San Antonio|28.3361142|-82.2745307
Tamassee|SC|South Carolina|OCONEE|Tamassee|34.8803697|-83.01959380000001
Tigerville|SC|South Carolina|GREENVILLE|Tigerville|35.06997680000001|-82.36904109999999
Bascom|FL|Florida|JACKSON|Bascom|30.927965|-85.1185405
Bradenton|FL|Florida|MANATEE|West Bradenton|27.5025384|-82.61398679999999
Daufuskie Island|SC|South Carolina|BEAUFORT|Daufuskie Is|32.1188537|-80.8644492
Jupiter|FL|Florida|PALM BEACH|Jupiter Inlet|26.9478705|-80.07444579999999
Williams|SC|South Carolina|COLLETON|Williams|33.0346074|-80.8426004
Hollywood|SC|South Carolina|CHARLESTON|Rantowels|32.78278|-80.14889000000001
Apopka|FL|Florida|ORANGE|Apopka|28.6934076|-81.5322149
Batesburg|SC|South Carolina|LEXINGTON|Batsbrg-Levil|33.9079201|-81.5473262
Walterboro|SC|South Carolina|COLLETON|Walterboro|32.9051704|-80.6667688
Jacksonville|FL|Florida|DUVAL|Nas Jax|30.2363958|-81.6808444
Pageland|SC|South Carolina|CHESTERFIELD|Pageland|34.7732102|-80.39173149999999
Lehigh Acres|FL|Florida|LEE|Lehigh|26.6253497|-81.6248026
Hilton Head Island|SC|South Carolina|BEAUFORT|Fairfield|32.2958156|-80.9379366
Gifford|SC|South Carolina|HAMPTON|Gifford|32.8596083|-81.2389932
Gilbert|SC|South Carolina|LEXINGTON|Gilbert|33.9243121|-81.3937131
Cocoa|FL|Florida|BREVARD|Cocoa|28.3861159|-80.7419984
Florence|SC|South Carolina|FLORENCE|Quinby|34.2294339|-79.7369614
Gresham|SC|South Carolina|MARION|Brittons Neck|33.9126651|-79.3414393
Roebuck|SC|South Carolina|SPARTANBURG|Roebuck|34.8795683|-81.9662139
Westville|SC|South Carolina|KERSHAW|Westville|34.4568194|-80.598964
Van Wyck|SC|South Carolina|LANCASTER|Van Wyck|34.8584802|-80.84590539999999
Aripeka|FL|Florida|PASCO|Aripeka|28.4323921|-82.6644072
Columbia|SC|South Carolina|RICHLAND|Stark Terrace|34.0035975|-81.0145636
Greer|SC|South Carolina|GREENVILLE|Greer|34.9387279|-82.2270568
Kershaw|SC|South Carolina|LANCASTER|Taxahaw|34.5518201|-80.5836836
Riverview|FL|Florida|HILLSBOROUGH|Riverview|27.8661364|-82.32648089999999
Santee|SC|South Carolina|ORANGEBURG|Santee|33.4751634|-80.4864764
Dunnellon|FL|Florida|CITRUS|Citrus Spgs|29.0491426|-82.46093309999999
Fairforest|SC|South Carolina|SPARTANBURG|Fairforest|34.9566544|-82.0104452
Spring Hill|FL|Florida|PASCO|Brooksville|28.5552719|-82.3878709
Cope|SC|South Carolina|ORANGEBURG|Cope|33.3779336|-81.0070403
Groveland|FL|Florida|LAKE|Groveland|28.5580546|-81.8511889
Miami|FL|Florida|MIAMI-DADE|Mia Shores|25.8480406|-80.1497557
Long Key|FL|Florida|MONROE|Fiesta Key|24.8415903|-80.7928562
Rembert|SC|South Carolina|SUMTER|Hagood|34.0470218|-80.5711402
Reddick|FL|Florida|MARION|Irvine|29.3666393|-82.1973184
Vernon|FL|Florida|WASHINGTON|Vernon|30.6229702|-85.7121531
Coconut Creek|FL|Florida|BROWARD|Pompano Beach|26.2517482|-80.17893509999999
Carrabelle|FL|Florida|FRANKLIN|Carrabelle|29.85326449999999|-84.66434799999999
Tampa|FL|Florida|HILLSBOROUGH|Temple Ter|28.0352964|-82.3892596
Okeechobee|FL|Florida|OKEECHOBEE|Yeehaw Junction|27.6995616|-80.8972271
Catawba|SC|South Carolina|YORK|Catawba|34.8529233|-80.9111862
Labelle|FL|Florida|HENDRY|Fort Denaud|26.7617322|-81.4384092
Longwood|FL|Florida|SEMINOLE|Longwood|28.7030519|-81.3384011
Hanahan|SC|South Carolina|BERKELEY|Charleston|32.9305786|-80.0031833
Bamberg|SC|South Carolina|BAMBERG|Midway|33.2927375|-81.02428929999999
Bronson|FL|Florida|LEVY|Bronson|29.4477445|-82.6423336
Hialeah|FL|Florida|MIAMI-DADE|Miami Lakes|25.9087056|-80.30866189999999
Holiday|FL|Florida|PASCO|Tarpon Springs|28.18779|-82.73954540000001
Lanark Village|FL|Florida|FRANKLIN|Lanark Village|29.8835413|-84.5957358
Pelzer|SC|South Carolina|ANDERSON|Pelzer|34.6423372|-82.4559598
Cowpens|SC|South Carolina|SPARTANBURG|Cowpens|35.0167918|-81.8039916
West Palm Beach|FL|Florida|PALM BEACH|Greenacres|26.6276276|-80.1353896
Key Colony Beach|FL|Florida|MONROE|Marathon|24.7209744|-81.0186827
Mc Intosh|FL|Florida|MARION|Mc Intosh|29.44886|-82.2220424
Clermont|FL|Florida|LAKE|Minneola|28.5744441|-81.7461873
Boynton Beach|FL|Florida|PALM BEACH|Village Of Golf|26.5025039|-80.1065646
The Villages|FL|Florida|SUMTER|The Villages|28.927019|-82.0037608
Columbia|SC|South Carolina|RICHLAND|Denny Terrace|34.0637509|-81.06166619999999
Davis Station|SC|South Carolina|CLARENDON|Davis Station|33.6026633|-80.2645277
Quincy|FL|Florida|GADSDEN|Mount Pleasant|30.666546|-84.6900728
Rains|SC|South Carolina|MARION|Rains|34.0973165|-79.3158991
Istachatta|FL|Florida|HERNANDO|Istachatta|28.6599909|-82.2775901
Columbia|SC|South Carolina|RICHLAND|Columbia|34.0007104|-81.0348144
Cross City|FL|Florida|DIXIE|Cross City|29.6343977|-83.12513059999999
Summerton|SC|South Carolina|CLARENDON|Davis Crossroads|33.60821840000001|-80.3511953
Fort Myers|FL|Florida|LEE|S Fort Myers|26.640628|-81.8723084
La France|SC|South Carolina|ANDERSON|La France|34.6123983|-82.7652841
Great Falls|SC|South Carolina|CHESTER|Great Falls|34.575869|-80.9170757
Mossy Head|FL|Florida|WALTON|Defuniak Springs|30.7210227|-86.11521839999999
Greenwood|SC|South Carolina|GREENWOOD|Greenwood|34.1954001|-82.1617883
Miami|FL|Florida|MIAMI-DADE|Town & Country Postal Store|25.7767935|-80.2387856
North Port|FL|Florida|SARASOTA|N Port|27.045529|-82.2352949
Hollywood|FL|Florida|BROWARD|Hillcrest|25.9994145|-80.1847167
Pembroke Pines|FL|Florida|BROWARD|Pembroke Pnes|26.007765|-80.2962555
Warrenville|SC|South Carolina|AIKEN|Stiefeltown|33.5509706|-81.80399980000001
North Port|FL|Florida|SARASOTA|No Port|27.045529|-82.2352949
Orlando|FL|Florida|ORANGE|Amsouth|28.5383355|-81.3792365
Warrenville|SC|South Carolina|AIKEN|Burnettown|33.5151104|-81.8634132
Cottondale|FL|Florida|JACKSON|Jacob|30.890995|-85.40844400000002
Lake City|SC|South Carolina|FLORENCE|Lake City|33.8709958|-79.7553451
Tallahassee|FL|Florida|LEON|Fl State Univ Student|30.4446733|-84.2970793
Columbia|SC|South Carolina|RICHLAND|Hazelwood Acres|33.9668218|-80.92509
Sullivans Island|SC|South Carolina|CHARLESTON|Sullivans Is|32.7632323|-79.8367511
Manning|SC|South Carolina|CLARENDON|Manning|33.6951627|-80.2109134
North Augusta|SC|South Carolina|AIKEN|Beech Island|33.4273614|-81.8909472
Yalaha|FL|Florida|LAKE|Howey In Hls|28.7139939|-81.7745339
Blacksburg|SC|South Carolina|CHEROKEE|Blacksburg|35.1212408|-81.51592459999999
Blacksburg|SC|South Carolina|CHEROKEE|Cherokee Falls|35.1212408|-81.51592459999999
Atlantic Beach|FL|Florida|DUVAL|Atlantic Bch|30.3442966|-81.40831279999999
Miami|FL|Florida|MIAMI-DADE|Cutler Bay|25.5808323|-80.34685929999999
Key Colony Beach|FL|Florida|MONROE|Key Col Bch|24.7209744|-81.0186827
Miami|FL|Florida|MIAMI-DADE|Quail Heights|25.5830958|-80.408822
Spring Hill|FL|Florida|HERNANDO|Hernando Beach|28.469443|-82.6592677
Cameron|SC|South Carolina|CALHOUN|Cameron|33.5576546|-80.7145341
Summerland Key|FL|Florida|MONROE|Upr Sugarloaf|24.6583304|-81.5271302
Orlando|FL|Florida|ORANGE|Orlando|28.5383355|-81.3792365
Summerland Key|FL|Florida|MONROE|Lwr Sugarloaf|24.6583304|-81.5271302
Coral Springs|FL|Florida|BROWARD|Coral Springs|26.271192|-80.2706044
Panama City Beach|FL|Florida|BAY|Panama City|30.1765914|-85.8054879
Tampa|FL|Florida|HILLSBOROUGH|Tampa Palms|28.0993264|-82.37773349999999
North Augusta|SC|South Carolina|AIKEN|Belvedere|33.5309691|-81.9448369
Hobe Sound|FL|Florida|MARTIN|Hobe Sound|27.059498|-80.1364323
Parrish|FL|Florida|MANATEE|Duette|27.532789|-82.1016999
Miami|FL|Florida|MIAMI-DADE|International Service Center|25.8174847|-80.31337789999999
Dillon|SC|South Carolina|DILLON|Dillon|34.4165505|-79.3711579
Charleston|SC|South Carolina|CHARLESTON|St Andrews|32.7818435|-79.98509039999999
Monetta|SC|South Carolina|AIKEN|Jones Crossroads|33.8501416|-81.6095493
Tampa|FL|Florida|HILLSBOROUGH|Town N Country|28.0105745|-82.57731930000001
Winter Garden|FL|Florida|ORANGE|Wintergarden|28.5652787|-81.58618469999999
Olanta|SC|South Carolina|FLORENCE|Olanta|33.9354381|-79.9325705
Garnett|SC|South Carolina|HAMPTON|Garnett|32.6062883|-81.24538199999999
Saint Helena Island|SC|South Carolina|BEAUFORT|Harbor Isl|32.412837|-80.51431769999999
Fort Lauderdale|FL|Florida|BROWARD|One Financial Plaza|26.1218238|-80.1398054
Saint Petersburg|FL|Florida|PINELLAS|St Pete|27.7676008|-82.64029149999999
Parris Island|SC|South Carolina|BEAUFORT|Beaufort|32.328746|-80.69479
Sumter|SC|South Carolina|SUMTER|Highway Four Forty One|32.8599664|-79.7968741
Mc Clellanville|SC|South Carolina|CHARLESTON|Mc Clellanville|33.087972|-79.46731199999999
West Palm Beach|FL|Florida|PALM BEACH|North Palm Beach|26.8171165|-80.0590804
Boca Raton|FL|Florida|PALM BEACH|Seta Corporation|26.4049086|-80.1059793
Homestead|FL|Florida|MIAMI-DADE|Homestead Air Force Base|25.4905451|-80.3905106
North Charleston|SC|South Carolina|DORCHESTER|N Charleston|32.8546197|-79.9748103
Islamorada|FL|Florida|MONROE|Venetian Shores|24.9545709|-80.58308720000001
Columbia|SC|South Carolina|RICHLAND|Capitol View|33.9740441|-80.9295344
Greenville|SC|South Carolina|GREENVILLE|Bob Jones University|34.8752857|-82.3644386
Hamer|SC|South Carolina|DILLON|S Of Border|34.497644|-79.309315
Greenacres|FL|Florida|PALM BEACH|Lake Worth|26.6167555|-80.0684479
White Stone|SC|South Carolina|SPARTANBURG|White Stone|34.9029053|-81.8170463
West Palm Beach|FL|Florida|PALM BEACH|W Plm Bch|26.7580835|-80.06048779999999
Columbia|SC|South Carolina|RICHLAND|Eastmont|33.9559229|-80.91814269999999
Tampa|FL|Florida|HILLSBOROUGH|Usf|28.0587031|-82.41385389999999
Scottsmoor|FL|Florida|BREVARD|Scottsmoor|28.7669363|-80.87810999999999
Highland City|FL|Florida|POLK|Highland City|27.9653015|-81.8778595
Union|SC|South Carolina|UNION|Union|34.7154122|-81.623711
Miami|FL|Florida|MIAMI-DADE|Village Of Palmetto Bay|25.6217715|-80.3247748
Marathon Shores|FL|Florida|MONROE|Marathon Shores|24.7256965|-81.0484058
Columbia|SC|South Carolina|RICHLAND|Twin Lake Hill|33.9829206|-80.92184309999999
Lyman|SC|South Carolina|SPARTANBURG|Lyman|34.9481741|-82.12733120000001
Pinewood|SC|South Carolina|SUMTER|Millford|33.748796|-80.536023
Sarasota|FL|Florida|MANATEE|Manasota|27.0153365|-82.402596
Lake Worth|FL|Florida|PALM BEACH|Atlantis|26.5909025|-80.1008762
Kissimmee|FL|Florida|POLK|Poinciana|28.2919557|-81.40757099999999
Tampa|FL|Florida|HILLSBOROUGH|Clair Mel|27.9192159|-82.3831561
Ridgeway|SC|South Carolina|FAIRFIELD|Longtown|34.3111584|-80.95631259999999
Wimauma|FL|Florida|HILLSBOROUGH|Wimauma|27.7125308|-82.2989803
Tampa|FL|Florida|HILLSBOROUGH|University Of South Florida|28.0587031|-82.41385389999999
Yemassee|SC|South Carolina|HAMPTON|Whitehall|32.4201689|-80.66474980000001
Homestead|FL|Florida|MIAMI-DADE|Modello|25.5026097|-80.4431115
Santa Rosa Beach|FL|Florida|WALTON|Pt Washington|30.3701993|-86.1149405
Fort Lauderdale|FL|Florida|BROWARD|Financial Plaza|26.1206734|-80.13941830000002
Goodland|FL|Florida|COLLIER|Goodland|25.9249486|-81.6441585
Norris|SC|South Carolina|PICKENS|Cateechee|34.7601106|-82.7537516
Richburg|SC|South Carolina|CHESTER|Lando|34.7736677|-81.0142439
Westville|SC|South Carolina|KERSHAW|Dekalb|34.3773741|-80.5959099
Osteen|FL|Florida|VOLUSIA|Osteen|28.84610189999999|-81.1625612
Indiantown|FL|Florida|MARTIN|Indiantown|27.0272756|-80.4856083
Duncan|SC|South Carolina|SPARTANBURG|Duncan|34.9378962|-82.1451096
Montmorenci|SC|South Carolina|AIKEN|Montmorenci|33.52673559999999|-81.63542799999999
Alva|FL|Florida|LEE|Alva|26.7156236|-81.6100797
Clearwater Beach|FL|Florida|PINELLAS|Clearwater Beach|27.972065|-82.8285877
Saint Augustine|FL|Florida|SAINT JOHNS|St Aug Beach|29.8439828|-81.2711546
Fort Myers|FL|Florida|LEE|Miromar Lakes|26.4793789|-81.7801826
Boca Grande|FL|Florida|LEE|Boca Grande|26.7490152|-82.2616717
Lynchburg|SC|South Carolina|LEE|Lynchburg|34.0601571|-80.07146
Titusville|FL|Florida|BREVARD|Titusville|28.6122187|-80.8075537
Okatie|SC|South Carolina|BEAUFORT|Sun City|32.2872994|-80.9705292
Patrick AFB|FL|Florida|BREVARD|Patrick Air Force Base|28.2394645|-80.60751719999999
Furman|SC|South Carolina|HAMPTON|Furman|34.9260157|-82.44007239999999
Fort Lauderdale|FL|Florida|BROWARD|Port Everglades|26.0850697|-80.116658
Doctors Inlet|FL|Florida|CLAY|Doctors Inlet|30.1001716|-81.7762169
Clearwater Beach|FL|Florida|PINELLAS|Clearwater|27.972065|-82.8285877
Loxahatchee|FL|Florida|PALM BEACH|Vlg Wellingtn|26.771624|-80.238888
Mauldin|SC|South Carolina|GREENVILLE|Mauldin|34.77873|-82.310119
Pensacola|FL|Florida|ESCAMBIA|Bellview|30.4615858|-87.3149742
Bethune|SC|South Carolina|KERSHAW|Bethune|34.4148762|-80.348683
Gaffney|SC|South Carolina|CHEROKEE|Gaffney|35.0717945|-81.64981949999999
Kenansville|FL|Florida|OSCEOLA|Kenansville|27.8764614|-80.9882554
Saint George|SC|South Carolina|DORCHESTER|Saint George|33.1859958|-80.57565330000001
Miami|FL|Florida|MIAMI-DADE|Uleta|25.9301091|-80.1807118
